payment_attempt_id,payment_method_id,payment_result_id,order_id,amount,payment_attmept_ts
1740,3,2,1531,983.29,2025-05-30 17:08:47
1741,2,2,1532,600.20,2025-03-06 04:40:33
1742,10,2,1533,5150.60,2025-05-10 16:00:44
1743,6,2,1534,1333.54,2025-09-30 18:48:24
1744,3,2,1535,1468.20,2025-10-28 21:06:15
1745,2,2,1536,1142.79,2025-04-08 12:27:21
1746,5,2,1537,4797.37,2025-12-02 10:39:16
1747,3,2,1538,10893.34,2025-03-29 19:02:21
1748,8,2,1539,1700.17,2025-02-07 03:44:52
1749,10,2,1540,543.02,2025-04-18 06:29:19
1750,7,2,1541,3946.66,2025-04-22 14:39:18
1751,8,2,1542,891.34,2025-04-10 15:39:41
1752,3,2,1543,5007.07,2025-04-25 23:12:03
1753,4,2,1544,1482.84,2025-07-22 07:52:09
1754,1,2,1545,218.04,2025-08-18 17:37:27
1755,7,2,1546,14378.10,2025-07-26 11:46:16
1756,5,3,1547,4812.12,2025-06-11 12:04:13
1757,9,2,1547,4812.12,2025-06-11 12:08:13
1758,8,2,1548,694.25,2025-09-24 16:40:30
1759,5,2,1549,2298.82,2025-12-03 01:09:04
1760,10,2,1550,9602.03,2025-09-13 20:53:20
1761,1,2,1551,1057.47,2025-04-14 18:05:18
1762,7,2,1552,1338.54,2025-03-27 01:45:15
1763,4,2,1553,7583.20,2025-10-12 03:40:00
1764,4,2,1554,1514.76,2025-05-30 18:41:28
1765,4,2,1555,16855.34,2025-03-29 14:13:15
1766,1,2,1556,679.96,2025-04-13 02:58:09
1767,1,2,1557,8238.92,2025-02-05 21:58:36
1768,6,2,1558,6031.55,2025-09-05 19:34:13
1769,8,3,1559,4559.34,2025-02-06 10:51:24
1770,9,2,1559,4559.34,2025-02-06 10:55:24
1771,4,2,1560,937.51,2025-02-06 10:37:26
1772,2,2,1561,3978.75,2025-11-10 22:34:21
1773,9,2,1562,1685.72,2025-10-12 19:56:33
1774,4,2,1563,746.09,2025-05-12 11:05:15
1775,8,2,1564,1982.56,2025-12-13 17:19:51
1776,6,3,1565,670.74,2025-10-15 20:03:57
1777,3,2,1565,670.74,2025-10-15 20:07:57
1778,9,2,1566,676.48,2025-04-27 13:11:21
1779,10,2,1567,554.21,2025-05-21 01:20:02
1780,9,2,1568,633.71,2025-05-19 14:11:08
1781,6,2,1569,2080.84,2025-09-20 13:52:15
1782,4,3,1570,3427.56,2025-06-24 00:26:30
1783,6,2,1570,3427.56,2025-06-24 00:30:30
1784,2,2,1571,27462.51,2025-12-06 09:36:24
1785,6,2,1572,4032.29,2025-11-30 08:55:06
1786,9,2,1573,890.44,2025-06-12 02:13:12
1787,1,2,1574,1611.64,2025-12-25 13:29:38
1788,8,2,1575,2049.53,2025-01-01 06:34:24
1789,10,2,1576,1532.14,2025-02-14 08:34:00
1790,2,3,1577,1024.63,2025-02-05 00:15:54
1791,8,2,1577,1024.63,2025-02-05 00:19:54
1792,5,2,1578,630.56,2025-04-23 21:58:20
1793,1,2,1579,942.91,2025-10-18 09:18:16
1794,1,3,1580,4589.74,2025-06-30 23:19:27
1795,10,2,1580,4589.74,2025-06-30 23:23:27
1796,1,2,1581,1217.36,2025-06-25 15:01:04
1797,8,2,1582,2908.80,2025-09-28 13:10:05
1798,4,2,1583,2525.33,2025-03-09 19:37:39
1799,5,2,1584,30130.23,2025-01-16 17:45:47
1800,7,2,1585,876.25,2025-01-22 08:48:03
1801,7,2,1586,1493.13,2025-07-09 14:10:28
1802,6,2,1587,865.91,2025-03-15 21:07:23
1803,7,2,1588,2478.96,2025-03-27 21:46:17
1804,8,2,1589,993.38,2025-02-11 19:28:41
1805,4,2,1590,4403.91,2025-11-08 09:52:31
1806,6,3,1591,491.19,2025-07-14 03:33:04
1807,10,2,1591,491.19,2025-07-14 03:37:04
1808,9,3,1592,1418.57,2025-03-15 21:40:07
1809,3,2,1592,1418.57,2025-03-15 21:44:07
1810,7,2,1593,2796.35,2025-09-16 01:26:32
1811,1,2,1594,646.56,2025-11-06 02:21:41
1812,4,2,1595,1890.96,2025-09-04 08:35:33
1813,6,2,1596,1262.94,2025-04-19 18:13:49
1814,10,2,1597,2246.38,2025-04-17 03:27:23
1815,7,2,1598,1340.24,2025-01-04 12:24:07
1816,7,2,1599,1593.48,2025-01-14 02:14:28
1817,3,2,1600,432.63,2025-02-14 16:38:27
1818,9,2,1601,868.60,2025-10-29 04:25:58
1819,9,2,1602,1625.20,2025-06-17 18:43:10
1820,8,2,1603,1646.84,2025-03-13 09:16:42
1821,6,2,1604,1918.32,2025-08-26 17:26:20
1822,6,2,1605,1482.97,2025-07-05 14:31:15
1823,10,2,1606,1529.98,2025-10-17 23:07:48
1824,7,2,1607,1049.51,2025-06-02 17:39:18
1825,9,2,1608,1697.78,2025-03-04 14:32:06
1826,1,2,1609,3051.80,2025-09-18 21:49:01
1827,3,2,1610,1111.10,2025-08-15 19:46:44
1828,2,2,1611,3001.73,2025-07-05 07:08:12
1829,6,2,1612,2900.72,2025-10-06 22:23:34
1830,4,2,1613,11492.69,2025-09-12 05:49:48
1831,10,2,1614,1440.95,2025-09-04 12:40:15
1832,5,2,1615,1681.50,2025-09-10 00:29:51
1833,3,3,1616,4915.28,2025-08-26 14:30:43
1834,4,2,1616,4915.28,2025-08-26 14:34:43
1835,8,2,1617,2396.78,2025-01-02 18:45:35
1836,1,2,1618,3988.66,2025-11-28 23:44:46
1837,7,2,1619,17191.32,2025-05-20 14:51:59
1838,10,2,1620,1351.84,2025-02-07 01:08:00
1839,7,2,1621,532.43,2025-08-01 12:51:14
1840,3,2,1622,681.32,2025-09-11 20:43:02
1841,3,2,1623,3389.78,2025-03-19 02:14:15
1842,2,2,1624,1174.92,2025-04-30 22:06:25
1843,10,2,1625,1907.35,2025-03-31 18:00:36
1844,1,2,1626,1128.10,2025-01-10 20:52:07
1845,3,2,1627,1551.14,2025-05-19 07:34:38
1846,10,2,1628,463.22,2025-07-09 23:44:50
1847,3,2,1629,1008.65,2025-10-08 08:41:24
1848,5,2,1630,730.96,2025-07-17 05:11:54
1849,3,3,1631,20113.03,2025-12-23 11:58:08
1850,6,2,1631,20113.03,2025-12-23 12:02:08
1851,10,3,1632,2606.37,2025-12-07 10:02:04
1852,1,2,1632,2606.37,2025-12-07 10:06:04
1853,10,2,1633,652.18,2025-11-27 06:42:25
1854,7,2,1634,638.74,2025-09-12 19:47:05
1855,4,2,1635,4762.74,2025-05-23 08:03:38
1856,5,2,1636,1723.14,2025-07-28 14:07:38
1857,1,2,1637,7007.88,2025-03-15 01:00:40
1858,3,2,1638,16217.23,2025-11-15 15:24:00
1859,4,2,1639,3917.41,2025-02-05 08:08:16
1860,3,2,1640,783.19,2025-02-24 20:28:00
1861,8,2,1641,1718.57,2025-07-23 22:25:50
1862,4,2,1642,685.28,2025-02-15 09:02:35
1863,10,2,1643,778.66,2025-07-12 17:30:00
1864,1,2,1644,308.65,2025-10-31 16:41:48
1865,6,2,1645,9560.67,2025-03-23 23:27:54
1866,9,2,1646,1449.30,2025-10-29 00:22:55
1867,9,3,1647,1099.59,2025-11-22 02:54:46
1868,10,2,1647,1099.59,2025-11-22 02:58:46
1869,2,2,1648,433.63,2025-08-05 20:32:15
1870,5,2,1649,7962.95,2025-09-15 09:38:49
1871,7,2,1650,502.21,2025-07-28 22:52:26
1872,2,3,1651,611.01,2025-05-05 00:02:39
1873,6,2,1651,611.01,2025-05-05 00:06:39
1874,1,2,1652,7681.19,2025-09-21 07:19:24
1875,9,2,1653,1091.24,2025-11-03 01:04:02
1876,9,2,1654,2041.38,2025-02-10 14:47:42
1877,8,2,1655,2184.04,2025-10-25 21:11:40
1878,5,2,1656,4710.78,2025-02-04 04:22:36
1879,10,3,1657,2304.18,2025-05-11 05:00:04
1880,1,2,1657,2304.18,2025-05-11 05:04:04
1881,6,2,1658,20054.44,2025-03-05 18:53:25
1882,6,2,1659,677.71,2025-03-16 13:32:29
1883,3,2,1660,6379.26,2025-06-25 09:04:59
1884,8,2,1661,17321.89,2025-10-09 02:24:46
1885,3,2,1662,20431.21,2025-03-14 19:01:11
1886,3,2,1663,1562.75,2025-09-09 06:14:56
1887,6,2,1664,715.34,2025-08-05 17:47:35
1888,4,2,1665,1040.32,2025-03-06 17:29:35
1889,4,2,1666,1257.71,2025-05-14 18:04:12
1890,9,2,1667,533.93,2025-01-10 09:27:33
1891,1,3,1668,630.38,2025-02-10 06:32:30
1892,10,2,1668,630.38,2025-02-10 06:36:30
1893,5,2,1669,932.38,2025-12-16 03:59:07
1894,4,3,1670,1538.36,2025-08-26 09:07:38
1895,7,2,1670,1538.36,2025-08-26 09:11:38
1896,2,2,1671,813.71,2025-12-24 15:49:39
1897,9,2,1672,15102.15,2025-04-06 13:50:19
1898,3,3,1673,3081.25,2025-12-20 23:22:08
1899,7,2,1673,3081.25,2025-12-20 23:26:08
1900,8,2,1674,1382.98,2025-04-10 15:40:01
1901,1,2,1675,756.56,2025-02-09 21:03:10
1902,3,2,1676,1771.69,2025-12-25 23:02:50
1903,1,3,1677,938.00,2025-06-15 15:29:12
1904,9,2,1677,938.00,2025-06-15 15:33:12
1905,1,2,1678,677.17,2025-07-12 05:53:56
1906,7,2,1679,9474.42,2025-07-18 03:30:46
1907,2,2,1680,1092.20,2025-08-22 19:43:01
1908,5,2,1681,10191.01,2025-07-28 08:16:23
1909,8,2,1682,1229.50,2025-02-15 04:36:32
1910,4,2,1683,3015.75,2025-05-03 17:58:04
1911,4,2,1684,2077.48,2025-08-21 17:43:25
1912,9,2,1685,644.65,2025-08-14 04:13:27
1913,3,2,1686,2537.17,2025-03-03 22:13:08
1914,9,3,1687,392.77,2025-01-05 18:38:22
1915,8,2,1687,392.77,2025-01-05 18:42:22
1916,1,2,1688,868.03,2025-02-04 01:09:28
1917,9,2,1689,4162.43,2025-03-17 04:35:34
1918,1,2,1690,20856.63,2025-05-08 22:27:26
1919,7,2,1691,1678.46,2025-01-20 01:01:31
1920,8,3,1692,870.52,2025-12-18 04:43:30
1921,7,2,1692,870.52,2025-12-18 04:47:30
1922,5,2,1693,811.06,2025-05-17 12:27:24
1923,9,2,1694,1426.22,2025-06-03 00:46:56
1924,1,3,1695,964.57,2025-12-18 00:24:43
1925,6,2,1695,964.57,2025-12-18 00:28:43
1926,6,2,1696,1373.72,2025-02-07 20:11:08
1927,8,2,1697,16358.74,2025-11-20 23:29:55
1928,5,2,1698,1662.16,2025-10-05 05:24:37
1929,4,2,1699,1682.64,2025-08-09 02:01:38
1930,6,2,1700,1765.78,2025-12-12 11:35:46
1931,3,2,1701,453.59,2025-04-17 09:15:26
1932,3,2,1702,591.05,2025-11-07 02:14:25
1933,1,2,1703,1548.24,2025-10-17 02:10:23
1934,6,2,1704,2126.52,2025-02-14 01:26:58
1935,10,3,1705,9550.94,2025-07-26 18:58:49
1936,8,2,1705,9550.94,2025-07-26 19:02:49
1937,3,2,1706,362.03,2025-01-09 14:19:51
1938,9,2,1707,1167.05,2025-08-08 13:07:07
1939,8,2,1708,1618.26,2025-12-02 02:40:00
1940,2,2,1709,988.20,2025-12-08 04:37:47
1941,1,2,1710,441.79,2025-07-17 18:32:15
1942,1,2,1711,1442.63,2025-01-02 04:14:00
1943,8,2,1712,1409.27,2025-04-24 09:04:19
1944,10,2,1713,773.97,2025-06-08 04:25:32
1945,5,2,1714,1101.91,2025-08-26 07:07:13
1946,10,2,1715,17707.88,2025-07-08 12:34:08
1947,6,3,1716,2616.50,2025-04-10 15:54:27
1948,8,2,1716,2616.50,2025-04-10 15:58:27
1949,3,2,1717,4359.80,2025-11-28 15:15:16
1950,9,2,1718,374.49,2025-09-10 01:38:03
1951,7,2,1719,2559.48,2025-03-07 13:04:00
1952,8,2,1720,2721.18,2025-07-28 23:20:10
1953,9,2,1721,1573.20,2025-05-30 14:11:07
1954,5,2,1722,2665.83,2025-09-01 04:12:24
1955,1,2,1723,1118.61,2025-07-26 16:57:56
1956,4,2,1724,1006.14,2025-01-23 18:10:45
1957,2,2,1725,1524.65,2025-01-03 12:11:11
1958,5,2,1726,1548.01,2025-11-10 23:04:17
1959,9,2,1727,3088.21,2025-08-25 00:57:52
1960,8,2,1728,1062.37,2025-04-29 06:33:35
1961,3,3,1729,3465.57,2025-10-20 19:35:33
1962,6,2,1729,3465.57,2025-10-20 19:39:33
1963,3,2,1730,2450.90,2025-02-15 11:23:42
1964,3,2,1731,986.93,2025-12-06 01:49:21
1965,9,2,1732,861.78,2025-08-22 07:32:41
1966,1,2,1733,1988.69,2025-03-24 11:53:33
1967,10,2,1734,2460.88,2025-07-30 09:18:12
1968,7,2,1735,803.16,2025-08-09 08:30:31
1969,1,2,1736,2225.09,2025-10-11 05:10:37
1970,4,2,1737,1604.12,2025-06-10 06:43:42
1971,6,2,1738,630.03,2025-08-13 10:21:51
1972,10,2,1739,722.86,2025-12-27 18:43:21
1973,4,2,1740,10047.24,2025-03-12 19:30:33
1974,7,3,1741,1726.16,2025-04-04 13:41:34
1975,4,2,1741,1726.16,2025-04-04 13:45:34
1976,9,2,1742,4626.97,2025-08-10 03:47:14
1977,2,2,1743,999.87,2025-11-06 02:08:11
1978,4,2,1744,4732.76,2025-12-28 19:47:56
1979,1,2,1745,2668.23,2025-10-03 11:39:12
1980,2,2,1746,1797.07,2025-12-05 08:06:13
1981,6,2,1747,6117.82,2025-09-29 15:14:37
1982,5,2,1748,266.25,2025-05-29 23:10:02
1983,2,2,1749,691.68,2025-08-25 07:11:30
1984,9,2,1750,1872.58,2025-04-26 01:51:27
1985,3,3,1751,1645.29,2025-01-09 11:34:42
1986,10,2,1751,1645.29,2025-01-09 11:38:42
1987,7,2,1752,433.99,2025-05-01 08:35:09
1988,7,2,1753,1654.00,2025-05-05 07:54:55
1989,5,3,1754,1156.64,2025-06-27 02:42:53
1990,6,2,1754,1156.64,2025-06-27 02:46:53
1991,5,2,1755,1148.47,2025-01-08 17:31:49
1992,5,2,1756,3520.26,2025-08-07 22:21:56
1993,3,2,1757,1354.28,2025-11-14 18:14:01
1994,4,2,1758,4854.51,2025-06-12 00:48:43
1995,7,2,1759,1916.13,2025-04-25 21:35:43
1996,7,3,1760,962.30,2025-07-03 19:07:48
1997,7,2,1760,962.30,2025-07-03 19:11:48
1998,10,2,1761,899.41,2025-05-04 12:39:52
1999,4,2,1762,7793.38,2025-04-12 16:11:31
2000,2,2,1763,1406.98,2025-11-03 20:46:56
2001,2,2,1764,1747.74,2025-10-26 02:58:12
2002,5,2,1765,3682.69,2025-05-03 07:03:33
2003,1,2,1766,1051.84,2025-02-04 06:54:18
2004,8,3,1767,647.87,2025-11-13 17:09:39
2005,6,2,1767,647.87,2025-11-13 17:13:39
2006,8,2,1768,2729.50,2025-08-27 03:56:50
2007,10,2,1769,1653.43,2025-05-01 23:55:59
2008,8,2,1770,14194.28,2025-06-19 06:09:22
2009,8,2,1771,2679.45,2025-04-21 23:27:58
2010,7,2,1772,1911.58,2025-04-07 05:15:17
2011,9,2,1773,1467.58,2025-04-04 14:06:14
2012,10,2,1774,2751.90,2025-04-18 18:20:14
2013,1,2,1775,7465.62,2025-04-25 16:47:09
2014,10,2,1776,487.17,2025-01-13 04:11:48
2015,9,2,1777,1799.96,2025-06-25 19:21:16
2016,4,2,1778,14637.33,2025-09-17 06:05:23
2017,5,2,1779,2448.69,2025-08-03 23:30:21
2018,2,2,1780,1292.25,2025-11-02 00:00:16
2019,1,2,1781,14199.81,2025-07-16 05:19:35
2020,8,2,1782,1441.17,2025-07-19 15:08:17
2021,5,2,1783,3429.74,2025-11-22 01:02:18
2022,4,2,1784,5273.74,2025-06-11 23:41:43
2023,4,2,1785,1318.25,2025-10-11 04:57:37
2024,10,2,1786,858.21,2025-03-26 05:20:01
2025,4,2,1787,2969.02,2025-08-27 13:15:35
2026,1,2,1788,1623.48,2025-10-17 01:44:18
2027,8,2,1789,714.54,2025-09-16 07:11:06
2028,1,2,1790,273.88,2025-10-20 00:30:56
2029,9,2,1791,502.05,2025-08-01 07:18:30
2030,5,2,1792,1603.95,2025-02-24 05:41:07
2031,7,2,1793,1680.87,2025-11-15 22:55:27
2032,9,2,1794,9810.57,2025-04-06 08:36:26
2033,9,2,1795,3695.94,2025-04-04 22:18:53
2034,9,2,1796,1543.78,2025-12-15 00:48:52
2035,8,2,1797,2750.84,2025-01-11 04:47:26
2036,2,2,1798,683.19,2025-11-18 12:59:38
2037,7,2,1799,5705.96,2025-09-28 00:08:37
2038,8,2,1800,1159.44,2025-05-30 07:49:19
2039,9,2,1801,3228.98,2025-07-18 19:18:19
2040,7,2,1802,343.80,2025-01-06 22:07:54
2041,6,3,1803,1623.88,2025-10-22 21:56:51
2042,5,2,1803,1623.88,2025-10-22 22:00:51
2043,2,2,1804,19032.54,2025-06-02 21:06:35
2044,6,2,1805,916.56,2025-09-17 02:57:20
2045,6,2,1806,3253.12,2025-06-04 11:28:27
2046,9,2,1807,951.76,2025-04-28 08:32:02
2047,1,2,1808,2438.39,2025-09-07 09:21:37
2048,2,2,1809,253.64,2025-11-19 15:13:23
2049,2,2,1810,1914.58,2025-06-26 03:40:09
2050,4,2,1811,39674.83,2025-11-03 05:22:15
2051,3,2,1812,733.01,2025-09-09 23:21:58
2052,10,2,1813,3772.95,2025-06-29 18:18:25
2053,5,2,1814,837.15,2025-12-12 17:57:58
2054,4,2,1815,1197.56,2025-02-10 05:13:50
2055,4,3,1816,620.12,2025-06-11 21:48:25
2056,6,2,1816,620.12,2025-06-11 21:52:25
2057,7,2,1817,667.24,2025-01-06 00:38:57
2058,6,3,1818,497.10,2025-12-27 00:14:11
2059,7,2,1818,497.10,2025-12-27 00:18:11
2060,10,2,1819,1088.06,2025-11-28 01:53:09
2061,3,2,1820,20016.81,2025-09-21 16:18:14
2062,4,2,1821,1402.45,2025-04-24 00:08:45
2063,10,2,1822,1017.99,2025-10-24 12:23:45
2064,9,2,1823,507.92,2025-12-20 14:29:49
2065,2,2,1824,1867.18,2025-11-19 16:12:41
2066,9,2,1825,1563.59,2025-01-09 15:28:40
2067,4,2,1826,3736.52,2025-08-23 21:14:31
2068,2,2,1827,871.47,2025-06-27 08:59:16
2069,1,2,1828,1169.80,2025-12-05 11:17:11
2070,8,3,1829,2005.18,2025-12-12 07:15:05
2071,5,2,1829,2005.18,2025-12-12 07:19:05
2072,7,2,1830,4062.02,2025-04-28 22:43:19
2073,6,2,1831,2637.69,2025-06-14 22:06:01
2074,1,2,1832,572.81,2025-02-05 02:34:46
2075,2,2,1833,939.01,2025-12-13 19:23:02
2076,7,3,1834,1317.98,2025-10-07 06:06:21
2077,1,2,1834,1317.98,2025-10-07 06:10:21
2078,5,2,1835,846.27,2025-01-25 22:46:43
2079,9,2,1836,4486.27,2025-11-28 23:48:25
2080,2,2,1837,23711.01,2025-12-08 03:08:16
2081,1,2,1838,1346.25,2025-09-26 01:36:03
2082,10,3,1839,18364.60,2025-07-23 09:55:07
2083,10,2,1839,18364.60,2025-07-23 09:59:07
2084,8,3,1840,652.50,2025-07-12 03:41:06
2085,6,2,1840,652.50,2025-07-12 03:45:06
2086,2,2,1841,1644.71,2025-04-20 10:47:45
2087,2,2,1842,1384.48,2025-11-09 14:15:05
2088,3,2,1843,2715.54,2025-05-08 07:30:18
2089,2,2,1844,2963.66,2025-08-11 12:34:45
2090,1,2,1845,4889.67,2025-05-29 19:32:05
2091,2,2,1846,327.10,2025-11-27 11:48:09
2092,9,2,1847,4544.93,2025-02-27 16:23:32
2093,7,2,1848,546.95,2025-11-22 06:58:24
2094,9,2,1849,2238.08,2025-02-15 03:22:11
2095,2,2,1850,1524.84,2025-12-20 09:19:35
2096,2,2,1851,2588.20,2025-06-19 21:35:51
2097,3,2,1852,548.45,2025-08-12 04:25:51
2098,10,2,1853,8250.42,2025-02-05 07:45:44
2099,1,2,1854,550.36,2025-02-07 18:32:03
2100,1,2,1855,15484.76,2025-03-26 03:47:40
2101,9,3,1856,464.14,2025-03-05 23:20:16
2102,3,2,1856,464.14,2025-03-05 23:24:16
2103,2,2,1857,2254.29,2025-04-18 02:50:27
2104,1,2,1858,4002.00,2025-09-07 21:00:20
2105,9,2,1859,11537.50,2025-02-14 17:12:16
2106,3,3,1860,2381.32,2025-01-18 09:34:14
2107,8,2,1860,2381.32,2025-01-18 09:38:14
2108,2,2,1861,484.18,2025-12-02 07:15:48
2109,3,2,1862,1093.92,2025-08-02 15:31:25
2110,4,2,1863,1129.75,2025-02-19 02:01:42
2111,10,2,1864,4861.58,2025-04-19 21:32:33
2112,1,2,1865,18968.68,2025-02-01 01:48:59
2113,2,2,1866,16075.98,2025-11-25 12:01:57
2114,3,2,1867,21723.36,2025-11-12 12:08:56
2115,9,2,1868,855.29,2025-11-08 06:56:39
2116,4,3,1869,650.01,2025-06-29 06:43:19
2117,6,2,1869,650.01,2025-06-29 06:47:19
2118,9,2,1870,6344.20,2025-10-05 09:35:46
2119,7,2,1871,10894.81,2025-07-22 15:25:23
2120,1,2,1872,752.21,2025-12-26 01:17:04
2121,1,2,1873,525.77,2025-04-06 01:33:09
2122,4,2,1874,3946.34,2025-11-23 02:23:07
2123,9,2,1875,798.28,2025-10-16 12:56:25
2124,10,2,1876,3261.27,2025-12-26 18:33:12
2125,1,2,1877,1451.46,2025-03-02 12:01:55
2126,8,2,1878,9213.06,2025-02-07 08:16:00
2127,7,2,1879,1403.09,2025-03-12 16:22:50
2128,7,2,1880,2440.54,2025-01-07 04:22:52
2129,4,3,1881,14258.67,2025-06-02 02:39:01
2130,7,2,1881,14258.67,2025-06-02 02:43:01
2131,10,3,1882,3176.19,2025-12-08 02:44:12
2132,9,2,1882,3176.19,2025-12-08 02:48:12
2133,3,2,1883,648.02,2025-08-07 06:52:23
2134,5,2,1884,1330.00,2025-07-02 08:21:38
2135,9,2,1885,682.69,2025-10-28 13:09:37
2136,1,2,1886,869.39,2025-01-12 01:28:46
2137,10,2,1887,825.19,2025-11-12 16:36:36
2138,2,2,1888,605.85,2025-03-14 04:34:44
2139,5,2,1889,729.74,2025-03-07 21:44:39
2140,10,2,1890,781.47,2025-10-19 17:57:18
2141,4,2,1891,934.13,2025-09-03 20:29:40
2142,9,3,1892,2818.31,2025-05-26 05:22:05
2143,10,2,1892,2818.31,2025-05-26 05:26:05
2144,7,2,1893,5955.04,2025-07-12 14:11:36
2145,8,2,1894,881.59,2025-06-04 11:26:12
2146,6,2,1895,668.01,2025-09-17 02:33:47
2147,10,3,1896,1401.48,2025-09-06 13:44:03
2148,7,2,1896,1401.48,2025-09-06 13:48:03
2149,9,2,1897,1164.92,2025-01-10 03:21:27
2150,1,2,1898,2810.38,2025-07-02 04:58:17
2151,3,3,1899,952.04,2025-12-31 05:40:56
2152,3,2,1899,952.04,2025-12-31 05:44:56
2153,8,3,1900,1345.91,2025-06-23 03:10:33
2154,6,2,1900,1345.91,2025-06-23 03:14:33
2155,5,2,1901,6891.32,2025-04-06 08:52:16
2156,1,2,1902,501.22,2025-01-31 00:58:12
2157,1,2,1903,1307.98,2025-12-10 18:56:58
2158,4,2,1904,15076.18,2025-01-31 09:45:48
2159,9,2,1905,662.78,2025-11-06 00:34:34
2160,6,2,1906,1678.98,2025-11-18 14:14:44
2161,3,2,1907,16747.15,2025-06-26 05:41:47
2162,6,2,1908,12084.29,2025-11-22 16:25:45
2163,6,2,1909,4337.98,2025-06-07 15:32:23
2164,9,2,1910,918.81,2025-08-06 06:29:34
2165,5,2,1911,3400.83,2025-08-11 13:06:12
2166,9,2,1912,878.54,2025-04-06 00:30:17
2167,8,2,1913,2315.79,2025-01-17 07:04:57
2168,1,2,1914,967.44,2025-09-09 00:02:36
2169,7,2,1915,1039.56,2025-07-14 00:31:32
2170,7,2,1916,771.10,2025-02-23 05:07:10
2171,8,2,1917,902.05,2025-07-08 12:06:00
2172,5,3,1918,801.72,2025-06-29 08:16:32
2173,8,2,1918,801.72,2025-06-29 08:20:32
2174,6,2,1919,3116.47,2025-11-13 10:02:20
2175,6,2,1920,12393.21,2025-10-20 12:41:27
2176,1,2,1921,26024.37,2025-06-23 21:50:37
2177,1,2,1922,1783.17,2025-12-20 23:19:19
2178,9,3,1923,1828.34,2025-03-08 06:16:50
2179,3,2,1923,1828.34,2025-03-08 06:20:50
2180,8,2,1924,1452.12,2025-05-28 09:20:17
2181,1,2,1925,2065.55,2025-08-12 03:09:15
2182,6,2,1926,739.93,2025-07-07 11:20:35
2183,7,2,1927,2264.08,2025-03-19 15:39:19
2184,3,2,1928,1845.88,2025-04-30 06:50:36
2185,1,2,1929,5650.04,2025-04-03 04:33:46
2186,8,2,1930,30971.34,2025-08-21 22:24:15
2187,5,2,1931,712.91,2025-11-15 17:25:46
2188,5,2,1932,1977.16,2025-01-17 23:13:49
2189,2,2,1933,262.13,2025-05-14 04:00:23
2190,10,3,1934,786.41,2025-08-06 02:53:16
2191,10,2,1934,786.41,2025-08-06 02:57:16
2192,1,2,1935,791.94,2025-06-03 12:06:32
2193,9,2,1936,1210.06,2025-12-25 03:40:51
2194,4,3,1937,18773.17,2025-05-02 03:22:31
2195,2,2,1937,18773.17,2025-05-02 03:26:31
2196,10,2,1938,15402.26,2025-05-29 12:11:16
2197,10,3,1939,867.09,2025-09-18 21:34:57
2198,4,2,1939,867.09,2025-09-18 21:38:57
2199,7,2,1940,1555.63,2025-05-12 17:47:15
2200,3,2,1941,4317.20,2025-05-30 13:05:02
2201,2,2,1942,5221.65,2025-05-17 20:01:43
2202,6,2,1943,4289.10,2025-11-06 15:59:00
2203,9,2,1944,2621.20,2025-08-04 11:07:20
2204,2,2,1945,975.60,2025-02-05 04:12:08
2205,8,2,1946,3159.43,2025-12-28 11:11:24
2206,4,3,1947,872.40,2025-06-22 07:28:46
2207,10,2,1947,872.40,2025-06-22 07:32:46
2208,3,2,1948,1586.81,2025-01-02 08:03:20
2209,9,2,1949,650.50,2025-04-08 05:58:36
2210,8,3,1950,400.59,2025-01-08 12:56:58
2211,3,2,1950,400.59,2025-01-08 13:00:58
2212,6,2,1951,1302.48,2025-09-23 16:28:22
2213,9,2,1952,3078.92,2025-09-14 17:12:59
2214,4,2,1953,293.32,2025-09-29 05:51:37
2215,4,2,1954,1279.23,2025-02-24 02:05:57
2216,10,2,1955,2986.63,2025-10-13 07:16:50
2217,8,2,1956,2415.54,2025-01-03 20:31:14
2218,8,2,1957,5203.08,2025-06-01 05:38:10
2219,8,3,1958,1725.21,2025-08-14 07:02:01
2220,10,2,1958,1725.21,2025-08-14 07:06:01
2221,6,2,1959,2258.88,2025-07-04 08:17:22
2222,6,2,1960,6765.56,2025-05-15 02:23:46
2223,4,2,1961,1138.93,2025-03-11 02:30:58
2224,10,2,1962,773.18,2025-01-07 18:49:03
2225,4,2,1963,603.39,2025-01-09 12:29:15
2226,7,2,1964,2356.79,2025-05-01 07:04:08
2227,6,3,1965,2081.39,2025-07-18 04:16:54
2228,3,2,1965,2081.39,2025-07-18 04:20:54
2229,3,2,1966,335.64,2025-11-10 19:53:46
2230,2,2,1967,1724.56,2025-12-05 06:07:52
2231,4,2,1968,7253.91,2025-09-26 03:32:20
2232,9,2,1969,28064.60,2025-09-17 04:40:58
2233,3,2,1970,38749.06,2025-05-17 10:39:00
2234,8,2,1971,4365.58,2025-08-30 22:34:30
2235,9,2,1972,670.09,2025-09-13 08:26:24
2236,1,2,1973,3149.54,2025-09-07 09:16:10
2237,4,2,1974,172.05,2025-12-08 10:31:24
2238,1,2,1975,2368.30,2025-07-20 12:35:16
2239,9,2,1976,2051.72,2025-03-25 23:53:45
2240,1,2,1977,6350.05,2025-02-06 04:39:20
2241,8,2,1978,1857.29,2025-11-09 07:40:32
2242,2,2,1979,829.38,2025-06-13 01:24:34
2243,8,2,1980,1544.31,2025-03-23 04:42:22
