shipment_id,order_id,shipment_method_id
8984,8984,9
8985,8985,10
8986,8986,1
8987,8987,9
8988,8988,9
8989,8989,7
8990,8990,7
8991,8991,7
8992,8992,5
8993,8993,9
8994,8994,6
8995,8995,7
8996,8996,8
8997,8997,8
8998,8998,4
8999,8999,6
9000,9000,5
9001,9001,1
9002,9002,5
9003,9003,10
9004,9004,9
9005,9005,1
9006,9006,1
9007,9007,5
9008,9008,3
9009,9009,2
9010,9010,3
9011,9011,10
9012,9012,6
9013,9013,2
9014,9014,8
9015,9015,5
9016,9016,4
9017,9017,4
9018,9018,4
9019,9019,9
9020,9020,3
9021,9021,2
9022,9022,7
9023,9023,1
9024,9024,2
9025,9025,10
9026,9026,4
9027,9027,7
9028,9028,2
9029,9029,2
9030,9030,1
9031,9031,9
9032,9032,6
9033,9033,4
9034,9034,6
9035,9035,7
9036,9036,2
9037,9037,4
9038,9038,5
9039,9039,9
9040,9040,2
9041,9041,10
9042,9042,5
9043,9043,6
9044,9044,7
9045,9045,6
9046,9046,7
9047,9047,3
9048,9048,6
9049,9049,2
9050,9050,7
9051,9051,10
9052,9052,4
9053,9053,3
9054,9054,1
9055,9055,10
9056,9056,1
9057,9057,9
9058,9058,10
9059,9059,2
9060,9060,8
9061,9061,10
9062,9062,2
9063,9063,1
9064,9064,5
9065,9065,6
9066,9066,10
9067,9067,3
9068,9068,3
9069,9069,7
9070,9070,9
9071,9071,4
9072,9072,10
9073,9073,10
9074,9074,6
9075,9075,8
9076,9076,7
9077,9077,7
9078,9078,1
9079,9079,8
9080,9080,8
9081,9081,4
9082,9082,4
9083,9083,2
9084,9084,7
9085,9085,3
9086,9086,10
9087,9087,3
9088,9088,8
9089,9089,3
9090,9090,9
9091,9091,2
9092,9092,10
9093,9093,7
9094,9094,1
9095,9095,8
9096,9096,4
9097,9097,9
9098,9098,8
9099,9099,7
9100,9100,4
9101,9101,6
9102,9102,5
9103,9103,10
9104,9104,8
9105,9105,9
9106,9106,7
9107,9107,7
9108,9108,10
9109,9109,10
9110,9110,9
9111,9111,2
9112,9112,10
9113,9113,10
9114,9114,6
9115,9115,1
9116,9116,6
9117,9117,7
9118,9118,9
9119,9119,5
9120,9120,5
9121,9121,10
9122,9122,5
9123,9123,3
9124,9124,7
9125,9125,3
9126,9126,5
9127,9127,8
9128,9128,5
9129,9129,10
9130,9130,7
9131,9131,9
9132,9132,9
9133,9133,2
9134,9134,9
9135,9135,5
9136,9136,6
9137,9137,2
9138,9138,2
9139,9139,8
9140,9140,4
9141,9141,8
9142,9142,4
9143,9143,8
9144,9144,4
9145,9145,5
9146,9146,2
9147,9147,1
9148,9148,8
9149,9149,8
9150,9150,6
9151,9151,10
9152,9152,4
9153,9153,10
9154,9154,1
9155,9155,7
9156,9156,10
9157,9157,4
9158,9158,5
9159,9159,2
9160,9160,9
9161,9161,1
9162,9162,2
9163,9163,8
9164,9164,8
9165,9165,4
9166,9166,2
9167,9167,6
9168,9168,4
9169,9169,2
9170,9170,5
9171,9171,7
9172,9172,10
9173,9173,3
9174,9174,6
9175,9175,6
9176,9176,7
9177,9177,10
9178,9178,6
9179,9179,8
9180,9180,10
9181,9181,4
9182,9182,6
9183,9183,10
9184,9184,10
9185,9185,7
9186,9186,8
9187,9187,4
9188,9188,7
9189,9189,7
9190,9190,8
9191,9191,9
9192,9192,5
9193,9193,5
9194,9194,7
9195,9195,6
9196,9196,5
9197,9197,2
9198,9198,3
9199,9199,3
9200,9200,5
9201,9201,6
9202,9202,7
9203,9203,10
9204,9204,8
9205,9205,4
9206,9206,7
9207,9207,5
9208,9208,4
9209,9209,8
9210,9210,5
9211,9211,3
9212,9212,4
9213,9213,4
9214,9214,9
9215,9215,2
9216,9216,6
9217,9217,3
9218,9218,4
9219,9219,2
9220,9220,1
9221,9221,8
9222,9222,9
9223,9223,5
9224,9224,2
9225,9225,2
9226,9226,8
9227,9227,9
9228,9228,8
9229,9229,9
9230,9230,8
9231,9231,10
9232,9232,5
9233,9233,4
9234,9234,8
9235,9235,1
9236,9236,7
9237,9237,6
9238,9238,4
9239,9239,10
9240,9240,4
9241,9241,2
9242,9242,1
9243,9243,5
9244,9244,6
9245,9245,6
9246,9246,1
9247,9247,10
9248,9248,3
9249,9249,2
9250,9250,7
9251,9251,2
9252,9252,4
9253,9253,4
9254,9254,10
9255,9255,3
9256,9256,8
9257,9257,8
9258,9258,1
9259,9259,8
9260,9260,7
9261,9261,3
9262,9262,5
9263,9263,8
9264,9264,10
9265,9265,1
9266,9266,10
9267,9267,8
9268,9268,3
9269,9269,6
9270,9270,5
9271,9271,5
9272,9272,5
9273,9273,1
9274,9274,3
9275,9275,7
9276,9276,3
9277,9277,10
9278,9278,5
9279,9279,10
9280,9280,5
9281,9281,6
9282,9282,9
9283,9283,4
9284,9284,3
9285,9285,9
9286,9286,7
9287,9287,3
9288,9288,5
9289,9289,5
9290,9290,5
9291,9291,7
9292,9292,7
9293,9293,8
9294,9294,6
9295,9295,9
9296,9296,10
9297,9297,3
9298,9298,10
9299,9299,4
9300,9300,2
9301,9301,2
9302,9302,4
9303,9303,3
9304,9304,9
9305,9305,10
9306,9306,2
9307,9307,10
9308,9308,1
9309,9309,8
9310,9310,2
9311,9311,5
9312,9312,7
9313,9313,9
9314,9314,3
9315,9315,7
9316,9316,2
9317,9317,10
9318,9318,1
9319,9319,5
9320,9320,7
9321,9321,9
9322,9322,6
9323,9323,10
9324,9324,2
9325,9325,4
9326,9326,9
9327,9327,6
9328,9328,9
9329,9329,7
9330,9330,5
9331,9331,10
9332,9332,6
9333,9333,7
9334,9334,2
9335,9335,5
9336,9336,7
9337,9337,10
9338,9338,7
9339,9339,10
9340,9340,1
9341,9341,6
9342,9342,3
9343,9343,7
9344,9344,9
9345,9345,2
9346,9346,3
9347,9347,6
9348,9348,2
9349,9349,3
9350,9350,3
9351,9351,6
9352,9352,5
9353,9353,5
9354,9354,3
9355,9355,1
9356,9356,7
9357,9357,1
9358,9358,4
9359,9359,10
9360,9360,2
9361,9361,9
9362,9362,9
9363,9363,3
9364,9364,7
9365,9365,7
9366,9366,9
9367,9367,4
9368,9368,1
9369,9369,8
9370,9370,10
9371,9371,3
9372,9372,6
9373,9373,1
9374,9374,8
9375,9375,8
9376,9376,1
9377,9377,9
9378,9378,4
9379,9379,2
9380,9380,1
9381,9381,3
9382,9382,10
9383,9383,4
9384,9384,7
9385,9385,10
9386,9386,7
9387,9387,5
9388,9388,2
9389,9389,2
9390,9390,10
9391,9391,8
9392,9392,6
9393,9393,10
9394,9394,1
9395,9395,4
9396,9396,2
9397,9397,1
9398,9398,10
9399,9399,3
9400,9400,3
9401,9401,4
9402,9402,3
9403,9403,4
9404,9404,9
9405,9405,2
9406,9406,1
9407,9407,3
9408,9408,7
9409,9409,10
9410,9410,4
9411,9411,2
9412,9412,7
9413,9413,1
9414,9414,6
9415,9415,3
9416,9416,10
9417,9417,5
9418,9418,7
9419,9419,4
9420,9420,4
9421,9421,10
9422,9422,8
9423,9423,8
9424,9424,7
9425,9425,5
9426,9426,4
9427,9427,4
9428,9428,5
9429,9429,2
9430,9430,5
9431,9431,4
9432,9432,7
9433,9433,6
9434,9434,5
9435,9435,2
9436,9436,5
9437,9437,3
9438,9438,3
9439,9439,2
9440,9440,9
9441,9441,7
9442,9442,8
9443,9443,5
9444,9444,7
9445,9445,3
9446,9446,6
9447,9447,10
9448,9448,1
9449,9449,10
9450,9450,9
9451,9451,9
9452,9452,9
9453,9453,4
9454,9454,4
9455,9455,9
9456,9456,2
9457,9457,8
9458,9458,4
9459,9459,2
9460,9460,9
9461,9461,8
9462,9462,2
9463,9463,10
9464,9464,10
9465,9465,10
9466,9466,8
9467,9467,6
9468,9468,3
9469,9469,8
9470,9470,8
9471,9471,9
9472,9472,7
9473,9473,6
9474,9474,2
9475,9475,9
9476,9476,9
9477,9477,4
9478,9478,7
9479,9479,2
9480,9480,4
9481,9481,3
9482,9482,7
9483,9483,10
9484,9484,1
9485,9485,6
9486,9486,10
9487,9487,3
9488,9488,6
9489,9489,6
9490,9490,1
9491,9491,1
9492,9492,4
9493,9493,6
9494,9494,10
9495,9495,7
9496,9496,1
9497,9497,5
9498,9498,7
9499,9499,7
9500,9500,1
9501,9501,10
9502,9502,1
9503,9503,1
9504,9504,10
9505,9505,6
9506,9506,6
9507,9507,4
9508,9508,2
9509,9509,7
9510,9510,1
9511,9511,2
9512,9512,9
9513,9513,9
9514,9514,3
9515,9515,1
9516,9516,2
9517,9517,2
9518,9518,2
9519,9519,7
9520,9520,8
9521,9521,6
9522,9522,2
9523,9523,8
9524,9524,9
9525,9525,10
9526,9526,8
9527,9527,1
9528,9528,1
9529,9529,7
9530,9530,8
9531,9531,10
9532,9532,7
9533,9533,10
9534,9534,9
9535,9535,3
9536,9536,8
9537,9537,10
9538,9538,8
9539,9539,9
9540,9540,3
9541,9541,9
9542,9542,10
9543,9543,1
9544,9544,2
9545,9545,3
9546,9546,2
9547,9547,6
9548,9548,1
9549,9549,6
9550,9550,8
9551,9551,8
9552,9552,6
9553,9553,5
9554,9554,7
9555,9555,1
9556,9556,10
9557,9557,6
9558,9558,10
9559,9559,8
9560,9560,5
9561,9561,7
9562,9562,9
9563,9563,5
9564,9564,2
9565,9565,5
9566,9566,5
9567,9567,3
9568,9568,4
9569,9569,6
9570,9570,6
9571,9571,8
9572,9572,4
9573,9573,3
9574,9574,5
9575,9575,9
9576,9576,3
9577,9577,3
9578,9578,10
9579,9579,2
9580,9580,5
9581,9581,6
9582,9582,5
9583,9583,8
9584,9584,7
9585,9585,9
9586,9586,10
9587,9587,9
9588,9588,4
9589,9589,8
9590,9590,2
9591,9591,1
9592,9592,4
9593,9593,1
9594,9594,6
9595,9595,2
9596,9596,3
9597,9597,7
9598,9598,10
9599,9599,2
9600,9600,5
9601,9601,9
9602,9602,3
9603,9603,10
9604,9604,10
9605,9605,9
9606,9606,6
9607,9607,2
9608,9608,2
9609,9609,2
9610,9610,5
9611,9611,1
9612,9612,6
9613,9613,3
9614,9614,6
9615,9615,2
9616,9616,3
9617,9617,2
9618,9618,6
9619,9619,10
9620,9620,10
9621,9621,7
9622,9622,1
9623,9623,9
9624,9624,3
9625,9625,1
9626,9626,9
9627,9627,10
9628,9628,4
9629,9629,9
9630,9630,7
9631,9631,10
9632,9632,3
9633,9633,9
9634,9634,2
9635,9635,10
9636,9636,2
9637,9637,4
9638,9638,7
9639,9639,10
9640,9640,1
9641,9641,8
9642,9642,5
9643,9643,5
9644,9644,3
9645,9645,1
9646,9646,4
9647,9647,5
9648,9648,8
9649,9649,1
9650,9650,6
9651,9651,8
9652,9652,1
9653,9653,1
9654,9654,7
9655,9655,1
9656,9656,10
9657,9657,2
9658,9658,7
9659,9659,9
9660,9660,3
9661,9661,9
9662,9662,6
9663,9663,8
9664,9664,1
9665,9665,6
9666,9666,6
9667,9667,6
9668,9668,2
9669,9669,10
9670,9670,1
9671,9671,4
9672,9672,7
9673,9673,1
9674,9674,7
9675,9675,10
9676,9676,9
9677,9677,10
9678,9678,7
9679,9679,3
9680,9680,10
9681,9681,7
9682,9682,4
9683,9683,1
9684,9684,3
9685,9685,10
9686,9686,2
9687,9687,5
9688,9688,10
9689,9689,2
9690,9690,2
9691,9691,5
9692,9692,2
9693,9693,6
9694,9694,6
9695,9695,4
9696,9696,6
9697,9697,9
9698,9698,10
9699,9699,6
9700,9700,2
9701,9701,10
9702,9702,4
9703,9703,10
9704,9704,5
9705,9705,10
9706,9706,8
9707,9707,7
9708,9708,7
9709,9709,7
9710,9710,10
9711,9711,5
9712,9712,8
9713,9713,10
9714,9714,9
9715,9715,10
9716,9716,9
9717,9717,4
9718,9718,7
9719,9719,8
9720,9720,8
9721,9721,1
9722,9722,7
9723,9723,2
9724,9724,6
9725,9725,3
9726,9726,4
9727,9727,4
9728,9728,7
9729,9729,7
9730,9730,9
9731,9731,4
9732,9732,1
9733,9733,3
9734,9734,4
9735,9735,10
9736,9736,8
9737,9737,4
9738,9738,2
9739,9739,7
9740,9740,7
9741,9741,8
9742,9742,4
9743,9743,2
9744,9744,1
9745,9745,3
9746,9746,7
9747,9747,3
9748,9748,8
9749,9749,6
9750,9750,1
9751,9751,2
9752,9752,8
9753,9753,10
9754,9754,3
9755,9755,2
9756,9756,7
9757,9757,10
9758,9758,7
9759,9759,1
9760,9760,2
9761,9761,4
9762,9762,10
9763,9763,2
9764,9764,4
9765,9765,6
9766,9766,9
9767,9767,6
9768,9768,8
9769,9769,2
9770,9770,3
9771,9771,9
9772,9772,9
9773,9773,10
9774,9774,1
9775,9775,10
9776,9776,3
9777,9777,9
9778,9778,1
9779,9779,3
9780,9780,1
9781,9781,3
9782,9782,7
9783,9783,5
9784,9784,3
9785,9785,10
9786,9786,6
9787,9787,2
9788,9788,5
9789,9789,10
9790,9790,2
9791,9791,5
9792,9792,9
9793,9793,6
9794,9794,4
9795,9795,6
9796,9796,1
9797,9797,4
9798,9798,1
9799,9799,5
9800,9800,4
9801,9801,2
9802,9802,4
9803,9803,10
9804,9804,3
9805,9805,1
9806,9806,5
9807,9807,1
9808,9808,6
9809,9809,2
9810,9810,4
9811,9811,6
9812,9812,5
9813,9813,7
9814,9814,5
9815,9815,6
9816,9816,2
9817,9817,9
9818,9818,5
9819,9819,9
9820,9820,7
9821,9821,3
9822,9822,10
9823,9823,3
9824,9824,7
9825,9825,3
9826,9826,10
9827,9827,2
9828,9828,8
9829,9829,4
9830,9830,10
9831,9831,3
9832,9832,8
9833,9833,7
9834,9834,8
9835,9835,10
9836,9836,4
9837,9837,7
9838,9838,9
9839,9839,9
9840,9840,7
9841,9841,5
9842,9842,9
9843,9843,1
9844,9844,3
9845,9845,3
9846,9846,7
9847,9847,1
9848,9848,5
9849,9849,8
9850,9850,4
9851,9851,2
9852,9852,3
9853,9853,6
9854,9854,4
9855,9855,6
9856,9856,10
9857,9857,2
9858,9858,7
9859,9859,8
9860,9860,9
9861,9861,3
9862,9862,4
9863,9863,3
9864,9864,7
9865,9865,5
9866,9866,6
9867,9867,3
9868,9868,3
9869,9869,3
9870,9870,6
9871,9871,2
9872,9872,3
9873,9873,1
9874,9874,2
9875,9875,2
9876,9876,7
9877,9877,5
9878,9878,3
9879,9879,8
9880,9880,7
9881,9881,3
9882,9882,7
9883,9883,4
9884,9884,6
9885,9885,6
9886,9886,3
9887,9887,7
9888,9888,9
9889,9889,5
9890,9890,8
9891,9891,5
9892,9892,4
9893,9893,1
9894,9894,9
9895,9895,4
9896,9896,4
9897,9897,3
9898,9898,2
9899,9899,10
9900,9900,9
9901,9901,5
9902,9902,1
9903,9903,6
9904,9904,9
9905,9905,7
9906,9906,9
9907,9907,6
9908,9908,4
9909,9909,10
9910,9910,7
9911,9911,3
9912,9912,9
9913,9913,9
9914,9914,5
9915,9915,2
9916,9916,10
9917,9917,9
9918,9918,1
9919,9919,5
9920,9920,3
9921,9921,7
9922,9922,2
9923,9923,3
9924,9924,5
9925,9925,5
9926,9926,3
9927,9927,7
9928,9928,2
9929,9929,8
9930,9930,10
9931,9931,9
9932,9932,10
9933,9933,2
9934,9934,5
9935,9935,4
9936,9936,1
9937,9937,3
9938,9938,1
9939,9939,4
9940,9940,6
9941,9941,10
9942,9942,4
9943,9943,3
9944,9944,4
9945,9945,5
9946,9946,8
9947,9947,7
9948,9948,7
9949,9949,9
9950,9950,8
9951,9951,7
9952,9952,9
9953,9953,7
9954,9954,7
9955,9955,1
9956,9956,5
9957,9957,5
9958,9958,8
9959,9959,5
9960,9960,5
9961,9961,4
9962,9962,3
9963,9963,3
9964,9964,9
9965,9965,8
9966,9966,4
9967,9967,6
9968,9968,6
9969,9969,2
9970,9970,4
9971,9971,1
9972,9972,1
9973,9973,3
9974,9974,6
9975,9975,1
9976,9976,1
9977,9977,6
9978,9978,5
9979,9979,10
9980,9980,10
9981,9981,7
9982,9982,6
9983,9983,1
9984,9984,9
9985,9985,5
9986,9986,10
9987,9987,2
9988,9988,1
9989,9989,7
9990,9990,10
9991,9991,6
9992,9992,3
9993,9993,7
9994,9994,5
9995,9995,4
9996,9996,4
9997,9997,5
9998,9998,9
9999,9999,3
10000,10000,3
