shipment_status_history_id,shipment_id,shipment_status_id,status_from,status_to
6772,1746,1,2025-12-05 10:01:13,2025-12-06 08:01:13
6773,1746,2,2025-12-06 08:01:13,2025-12-07 08:01:13
6774,1746,3,2025-12-07 08:01:13,2025-12-08 08:01:13
6775,1746,4,2025-12-08 08:01:13,
6776,1747,1,2025-09-29 17:09:37,2025-09-30 15:09:37
6777,1747,2,2025-09-30 15:09:37,2025-10-01 15:09:37
6778,1747,3,2025-10-01 15:09:37,2025-10-02 15:09:37
6779,1747,4,2025-10-02 15:09:37,
6780,1748,1,2025-05-30 01:05:02,2025-05-30 23:05:02
6781,1748,2,2025-05-30 23:05:02,2025-05-31 23:05:02
6782,1748,3,2025-05-31 23:05:02,2025-06-01 23:05:02
6783,1748,4,2025-06-01 23:05:02,
6784,1749,1,2025-08-25 09:06:30,2025-08-26 07:06:30
6785,1749,2,2025-08-26 07:06:30,2025-08-27 07:06:30
6786,1749,3,2025-08-27 07:06:30,2025-08-28 07:06:30
6787,1749,4,2025-08-28 07:06:30,
6788,1750,1,2025-04-26 03:46:27,2025-04-27 01:46:27
6789,1750,2,2025-04-27 01:46:27,2025-04-28 01:46:27
6790,1750,3,2025-04-28 01:46:27,2025-04-29 01:46:27
6791,1750,4,2025-04-29 01:46:27,
6792,1751,1,2025-01-09 13:33:42,2025-01-10 11:33:42
6793,1751,2,2025-01-10 11:33:42,2025-01-11 11:33:42
6794,1751,3,2025-01-11 11:33:42,2025-01-12 11:33:42
6795,1751,4,2025-01-12 11:33:42,
6796,1752,1,2025-05-01 10:30:09,2025-05-02 08:30:09
6797,1752,2,2025-05-02 08:30:09,2025-05-03 08:30:09
6798,1752,3,2025-05-03 08:30:09,2025-05-04 08:30:09
6799,1752,4,2025-05-04 08:30:09,
6800,1753,1,2025-05-05 09:49:55,2025-05-06 07:49:55
6801,1753,2,2025-05-06 07:49:55,2025-05-07 07:49:55
6802,1753,3,2025-05-07 07:49:55,2025-05-08 07:49:55
6803,1753,4,2025-05-08 07:49:55,
6804,1754,1,2025-06-27 04:41:53,2025-06-28 02:41:53
6805,1754,2,2025-06-28 02:41:53,2025-06-29 02:41:53
6806,1754,3,2025-06-29 02:41:53,2025-06-30 02:41:53
6807,1754,4,2025-06-30 02:41:53,
6808,1755,1,2025-01-08 19:26:49,2025-01-09 17:26:49
6809,1755,2,2025-01-09 17:26:49,2025-01-10 17:26:49
6810,1755,3,2025-01-10 17:26:49,2025-01-11 17:26:49
6811,1755,4,2025-01-11 17:26:49,
6812,1756,1,2025-08-08 00:16:56,2025-08-08 22:16:56
6813,1756,2,2025-08-08 22:16:56,2025-08-09 22:16:56
6814,1756,3,2025-08-09 22:16:56,2025-08-10 22:16:56
6815,1756,4,2025-08-10 22:16:56,
6816,1757,1,2025-11-14 20:09:01,2025-11-15 18:09:01
6817,1757,2,2025-11-15 18:09:01,2025-11-16 18:09:01
6818,1757,3,2025-11-16 18:09:01,2025-11-17 18:09:01
6819,1757,4,2025-11-17 18:09:01,
6820,1758,1,2025-06-12 02:43:43,2025-06-13 00:43:43
6821,1758,2,2025-06-13 00:43:43,2025-06-14 00:43:43
6822,1758,3,2025-06-14 00:43:43,2025-06-15 00:43:43
6823,1758,4,2025-06-15 00:43:43,
6824,1759,1,2025-04-25 23:30:43,2025-04-26 21:30:43
6825,1759,2,2025-04-26 21:30:43,2025-04-27 21:30:43
6826,1759,3,2025-04-27 21:30:43,2025-04-28 21:30:43
6827,1759,4,2025-04-28 21:30:43,
6828,1760,1,2025-07-03 21:06:48,2025-07-04 19:06:48
6829,1760,2,2025-07-04 19:06:48,2025-07-05 19:06:48
6830,1760,3,2025-07-05 19:06:48,2025-07-06 19:06:48
6831,1760,4,2025-07-06 19:06:48,
6832,1761,1,2025-05-04 14:34:52,2025-05-05 12:34:52
6833,1761,2,2025-05-05 12:34:52,2025-05-06 12:34:52
6834,1761,3,2025-05-06 12:34:52,2025-05-07 12:34:52
6835,1761,4,2025-05-07 12:34:52,
6836,1762,1,2025-04-12 18:06:31,2025-04-13 16:06:31
6837,1762,2,2025-04-13 16:06:31,2025-04-14 16:06:31
6838,1762,3,2025-04-14 16:06:31,2025-04-15 16:06:31
6839,1762,4,2025-04-15 16:06:31,
6840,1763,1,2025-11-03 22:41:56,2025-11-04 20:41:56
6841,1763,2,2025-11-04 20:41:56,2025-11-05 20:41:56
6842,1763,3,2025-11-05 20:41:56,2025-11-06 20:41:56
6843,1763,4,2025-11-06 20:41:56,
6844,1764,1,2025-10-26 04:53:12,2025-10-27 02:53:12
6845,1764,2,2025-10-27 02:53:12,2025-10-28 02:53:12
6846,1764,3,2025-10-28 02:53:12,2025-10-29 02:53:12
6847,1764,4,2025-10-29 02:53:12,
6848,1765,1,2025-05-03 08:58:33,2025-05-04 06:58:33
6849,1765,2,2025-05-04 06:58:33,2025-05-05 06:58:33
6850,1765,3,2025-05-05 06:58:33,2025-05-06 06:58:33
6851,1765,4,2025-05-06 06:58:33,
6852,1766,1,2025-02-04 08:49:18,2025-02-05 06:49:18
6853,1766,2,2025-02-05 06:49:18,2025-02-06 06:49:18
6854,1766,3,2025-02-06 06:49:18,2025-02-07 06:49:18
6855,1766,4,2025-02-07 06:49:18,
6856,1767,1,2025-11-13 19:08:39,2025-11-14 17:08:39
6857,1767,2,2025-11-14 17:08:39,2025-11-15 17:08:39
6858,1767,3,2025-11-15 17:08:39,2025-11-16 17:08:39
6859,1767,4,2025-11-16 17:08:39,
6860,1768,1,2025-08-27 05:51:50,2025-08-28 03:51:50
6861,1768,2,2025-08-28 03:51:50,2025-08-29 03:51:50
6862,1768,3,2025-08-29 03:51:50,2025-08-30 03:51:50
6863,1768,4,2025-08-30 03:51:50,
6864,1769,1,2025-05-02 01:50:59,2025-05-02 23:50:59
6865,1769,2,2025-05-02 23:50:59,2025-05-03 23:50:59
6866,1769,3,2025-05-03 23:50:59,2025-05-04 23:50:59
6867,1769,4,2025-05-04 23:50:59,
6868,1770,1,2025-06-19 08:04:22,2025-06-20 06:04:22
6869,1770,2,2025-06-20 06:04:22,2025-06-21 06:04:22
6870,1770,3,2025-06-21 06:04:22,2025-06-22 06:04:22
6871,1770,4,2025-06-22 06:04:22,
6872,1771,1,2025-04-22 01:22:58,2025-04-22 23:22:58
6873,1771,2,2025-04-22 23:22:58,2025-04-23 23:22:58
6874,1771,3,2025-04-23 23:22:58,2025-04-24 23:22:58
6875,1771,4,2025-04-24 23:22:58,
6876,1772,1,2025-04-07 07:10:17,2025-04-08 05:10:17
6877,1772,2,2025-04-08 05:10:17,2025-04-09 05:10:17
6878,1772,3,2025-04-09 05:10:17,2025-04-10 05:10:17
6879,1772,4,2025-04-10 05:10:17,
6880,1773,1,2025-04-04 16:01:14,2025-04-05 14:01:14
6881,1773,2,2025-04-05 14:01:14,2025-04-06 14:01:14
6882,1773,3,2025-04-06 14:01:14,2025-04-07 14:01:14
6883,1773,4,2025-04-07 14:01:14,
6884,1774,1,2025-04-18 20:15:14,2025-04-19 18:15:14
6885,1774,2,2025-04-19 18:15:14,2025-04-20 18:15:14
6886,1774,3,2025-04-20 18:15:14,2025-04-21 18:15:14
6887,1774,4,2025-04-21 18:15:14,
6888,1775,1,2025-04-25 18:42:09,2025-04-26 16:42:09
6889,1775,2,2025-04-26 16:42:09,2025-04-27 16:42:09
6890,1775,3,2025-04-27 16:42:09,2025-04-28 16:42:09
6891,1775,4,2025-04-28 16:42:09,
6892,1776,1,2025-01-13 06:06:48,2025-01-14 04:06:48
6893,1776,2,2025-01-14 04:06:48,2025-01-15 04:06:48
6894,1776,3,2025-01-15 04:06:48,2025-01-16 04:06:48
6895,1776,4,2025-01-16 04:06:48,
6896,1777,1,2025-06-25 21:16:16,2025-06-26 19:16:16
6897,1777,2,2025-06-26 19:16:16,2025-06-27 19:16:16
6898,1777,3,2025-06-27 19:16:16,2025-06-28 19:16:16
6899,1777,4,2025-06-28 19:16:16,
6900,1778,1,2025-09-17 08:00:23,2025-09-18 06:00:23
6901,1778,2,2025-09-18 06:00:23,2025-09-19 06:00:23
6902,1778,3,2025-09-19 06:00:23,2025-09-20 06:00:23
6903,1778,4,2025-09-20 06:00:23,
6904,1779,1,2025-08-04 01:25:21,2025-08-04 23:25:21
6905,1779,2,2025-08-04 23:25:21,2025-08-05 23:25:21
6906,1779,3,2025-08-05 23:25:21,2025-08-06 23:25:21
6907,1779,4,2025-08-06 23:25:21,
6908,1780,1,2025-11-02 01:55:16,2025-11-02 23:55:16
6909,1780,2,2025-11-02 23:55:16,2025-11-03 23:55:16
6910,1780,3,2025-11-03 23:55:16,2025-11-04 23:55:16
6911,1780,4,2025-11-04 23:55:16,
6912,1781,1,2025-07-16 07:14:35,2025-07-17 05:14:35
6913,1781,2,2025-07-17 05:14:35,2025-07-18 05:14:35
6914,1781,3,2025-07-18 05:14:35,2025-07-19 05:14:35
6915,1781,4,2025-07-19 05:14:35,
6916,1782,1,2025-07-19 17:03:17,2025-07-20 15:03:17
6917,1782,2,2025-07-20 15:03:17,2025-07-21 15:03:17
6918,1782,3,2025-07-21 15:03:17,2025-07-22 15:03:17
6919,1782,4,2025-07-22 15:03:17,
6920,1783,1,2025-11-22 02:57:18,2025-11-23 00:57:18
6921,1783,2,2025-11-23 00:57:18,2025-11-24 00:57:18
6922,1783,3,2025-11-24 00:57:18,2025-11-25 00:57:18
6923,1783,4,2025-11-25 00:57:18,
6924,1784,1,2025-06-12 01:36:43,2025-06-12 23:36:43
6925,1784,2,2025-06-12 23:36:43,2025-06-13 23:36:43
6926,1784,3,2025-06-13 23:36:43,2025-06-14 23:36:43
6927,1784,4,2025-06-14 23:36:43,
6928,1785,1,2025-10-11 06:52:37,2025-10-12 04:52:37
6929,1785,2,2025-10-12 04:52:37,2025-10-13 04:52:37
6930,1785,3,2025-10-13 04:52:37,2025-10-14 04:52:37
6931,1785,4,2025-10-14 04:52:37,
6932,1786,1,2025-03-26 07:15:01,2025-03-27 05:15:01
6933,1786,2,2025-03-27 05:15:01,2025-03-28 05:15:01
6934,1786,3,2025-03-28 05:15:01,2025-03-29 05:15:01
6935,1786,4,2025-03-29 05:15:01,
6936,1787,1,2025-08-27 15:10:35,2025-08-28 13:10:35
6937,1787,2,2025-08-28 13:10:35,2025-08-29 13:10:35
6938,1787,3,2025-08-29 13:10:35,2025-08-30 13:10:35
6939,1787,4,2025-08-30 13:10:35,
6940,1788,1,2025-10-17 03:39:18,2025-10-18 01:39:18
6941,1788,2,2025-10-18 01:39:18,2025-10-19 01:39:18
6942,1788,3,2025-10-19 01:39:18,2025-10-20 01:39:18
6943,1788,4,2025-10-20 01:39:18,
6944,1789,1,2025-09-16 09:06:06,2025-09-17 07:06:06
6945,1789,2,2025-09-17 07:06:06,2025-09-18 07:06:06
6946,1789,3,2025-09-18 07:06:06,2025-09-19 07:06:06
6947,1789,4,2025-09-19 07:06:06,
6948,1790,1,2025-10-20 02:25:56,2025-10-21 00:25:56
6949,1790,2,2025-10-21 00:25:56,2025-10-22 00:25:56
6950,1790,3,2025-10-22 00:25:56,2025-10-23 00:25:56
6951,1790,4,2025-10-23 00:25:56,
6952,1791,1,2025-08-01 09:13:30,2025-08-02 07:13:30
6953,1791,2,2025-08-02 07:13:30,2025-08-03 07:13:30
6954,1791,3,2025-08-03 07:13:30,2025-08-04 07:13:30
6955,1791,4,2025-08-04 07:13:30,
6956,1792,1,2025-02-24 07:36:07,2025-02-25 05:36:07
6957,1792,2,2025-02-25 05:36:07,2025-02-26 05:36:07
6958,1792,3,2025-02-26 05:36:07,2025-02-27 05:36:07
6959,1792,4,2025-02-27 05:36:07,
6960,1793,1,2025-11-16 00:50:27,2025-11-16 22:50:27
6961,1793,2,2025-11-16 22:50:27,2025-11-17 22:50:27
6962,1793,3,2025-11-17 22:50:27,2025-11-18 22:50:27
6963,1793,4,2025-11-18 22:50:27,
6964,1794,1,2025-04-06 10:31:26,2025-04-07 08:31:26
6965,1794,2,2025-04-07 08:31:26,2025-04-08 08:31:26
6966,1794,3,2025-04-08 08:31:26,2025-04-09 08:31:26
6967,1794,4,2025-04-09 08:31:26,
6968,1795,1,2025-04-05 00:13:53,2025-04-05 22:13:53
6969,1795,2,2025-04-05 22:13:53,2025-04-06 22:13:53
6970,1795,3,2025-04-06 22:13:53,2025-04-07 22:13:53
6971,1795,4,2025-04-07 22:13:53,
6972,1796,1,2025-12-15 02:43:52,2025-12-16 00:43:52
6973,1796,2,2025-12-16 00:43:52,2025-12-17 00:43:52
6974,1796,3,2025-12-17 00:43:52,2025-12-18 00:43:52
6975,1796,4,2025-12-18 00:43:52,
6976,1797,1,2025-01-11 06:42:26,2025-01-12 04:42:26
6977,1797,2,2025-01-12 04:42:26,2025-01-13 04:42:26
6978,1797,3,2025-01-13 04:42:26,2025-01-14 04:42:26
6979,1797,4,2025-01-14 04:42:26,
6980,1798,1,2025-11-18 14:54:38,2025-11-19 12:54:38
6981,1798,2,2025-11-19 12:54:38,2025-11-20 12:54:38
6982,1798,3,2025-11-20 12:54:38,2025-11-21 12:54:38
6983,1798,4,2025-11-21 12:54:38,
6984,1799,1,2025-09-28 02:03:37,2025-09-29 00:03:37
6985,1799,2,2025-09-29 00:03:37,2025-09-30 00:03:37
6986,1799,3,2025-09-30 00:03:37,2025-10-01 00:03:37
6987,1799,4,2025-10-01 00:03:37,
6988,1800,1,2025-05-30 09:44:19,2025-05-31 07:44:19
6989,1800,2,2025-05-31 07:44:19,2025-06-01 07:44:19
6990,1800,3,2025-06-01 07:44:19,2025-06-02 07:44:19
6991,1800,4,2025-06-02 07:44:19,
6992,1801,1,2025-07-18 21:13:19,2025-07-19 19:13:19
6993,1801,2,2025-07-19 19:13:19,2025-07-20 19:13:19
6994,1801,3,2025-07-20 19:13:19,2025-07-21 19:13:19
6995,1801,4,2025-07-21 19:13:19,
6996,1802,1,2025-01-07 00:02:54,2025-01-07 22:02:54
6997,1802,2,2025-01-07 22:02:54,2025-01-08 22:02:54
6998,1802,3,2025-01-08 22:02:54,2025-01-09 22:02:54
6999,1802,4,2025-01-09 22:02:54,
7000,1803,1,2025-10-22 23:55:51,2025-10-23 21:55:51
7001,1803,2,2025-10-23 21:55:51,2025-10-24 21:55:51
7002,1803,3,2025-10-24 21:55:51,2025-10-25 21:55:51
7003,1803,4,2025-10-25 21:55:51,
7004,1804,1,2025-06-02 23:01:35,2025-06-03 21:01:35
7005,1804,2,2025-06-03 21:01:35,2025-06-04 21:01:35
7006,1804,3,2025-06-04 21:01:35,2025-06-05 21:01:35
7007,1804,4,2025-06-05 21:01:35,
7008,1805,1,2025-09-17 04:52:20,2025-09-18 02:52:20
7009,1805,2,2025-09-18 02:52:20,2025-09-19 02:52:20
7010,1805,3,2025-09-19 02:52:20,2025-09-20 02:52:20
7011,1805,4,2025-09-20 02:52:20,
7012,1806,1,2025-06-04 13:23:27,2025-06-05 11:23:27
7013,1806,2,2025-06-05 11:23:27,2025-06-06 11:23:27
7014,1806,3,2025-06-06 11:23:27,2025-06-07 11:23:27
7015,1806,4,2025-06-07 11:23:27,
7016,1807,1,2025-04-28 10:27:02,2025-04-29 08:27:02
7017,1807,2,2025-04-29 08:27:02,2025-04-30 08:27:02
7018,1807,3,2025-04-30 08:27:02,2025-05-01 08:27:02
7019,1807,4,2025-05-01 08:27:02,
7020,1808,1,2025-09-07 11:16:37,2025-09-08 09:16:37
7021,1808,2,2025-09-08 09:16:37,2025-09-09 09:16:37
7022,1808,3,2025-09-09 09:16:37,2025-09-10 09:16:37
7023,1808,4,2025-09-10 09:16:37,
7024,1809,1,2025-11-19 17:08:23,2025-11-20 15:08:23
7025,1809,2,2025-11-20 15:08:23,2025-11-21 15:08:23
7026,1809,3,2025-11-21 15:08:23,2025-11-22 15:08:23
7027,1809,4,2025-11-22 15:08:23,
7028,1810,1,2025-06-26 05:35:09,2025-06-27 03:35:09
7029,1810,2,2025-06-27 03:35:09,2025-06-28 03:35:09
7030,1810,3,2025-06-28 03:35:09,2025-06-29 03:35:09
7031,1810,4,2025-06-29 03:35:09,
7032,1811,1,2025-11-03 07:17:15,2025-11-04 05:17:15
7033,1811,2,2025-11-04 05:17:15,2025-11-05 05:17:15
7034,1811,3,2025-11-05 05:17:15,2025-11-06 05:17:15
7035,1811,4,2025-11-06 05:17:15,
7036,1812,1,2025-09-10 01:16:58,2025-09-10 23:16:58
7037,1812,2,2025-09-10 23:16:58,2025-09-11 23:16:58
7038,1812,3,2025-09-11 23:16:58,2025-09-12 23:16:58
7039,1812,4,2025-09-12 23:16:58,
7040,1813,1,2025-06-29 20:13:25,2025-06-30 18:13:25
7041,1813,2,2025-06-30 18:13:25,2025-07-01 18:13:25
7042,1813,3,2025-07-01 18:13:25,2025-07-02 18:13:25
7043,1813,4,2025-07-02 18:13:25,
7044,1814,1,2025-12-12 19:52:58,2025-12-13 17:52:58
7045,1814,2,2025-12-13 17:52:58,2025-12-14 17:52:58
7046,1814,3,2025-12-14 17:52:58,2025-12-15 17:52:58
7047,1814,4,2025-12-15 17:52:58,
7048,1815,1,2025-02-10 07:08:50,2025-02-11 05:08:50
7049,1815,2,2025-02-11 05:08:50,2025-02-12 05:08:50
7050,1815,3,2025-02-12 05:08:50,2025-02-13 05:08:50
7051,1815,4,2025-02-13 05:08:50,
7052,1816,1,2025-06-11 23:47:25,2025-06-12 21:47:25
7053,1816,2,2025-06-12 21:47:25,2025-06-13 21:47:25
7054,1816,3,2025-06-13 21:47:25,2025-06-14 21:47:25
7055,1816,4,2025-06-14 21:47:25,
7056,1817,1,2025-01-06 02:33:57,2025-01-07 00:33:57
7057,1817,2,2025-01-07 00:33:57,2025-01-08 00:33:57
7058,1817,3,2025-01-08 00:33:57,2025-01-09 00:33:57
7059,1817,4,2025-01-09 00:33:57,
7060,1818,1,2025-12-27 02:13:11,2025-12-28 00:13:11
7061,1818,2,2025-12-28 00:13:11,2025-12-29 00:13:11
7062,1818,3,2025-12-29 00:13:11,2025-12-30 00:13:11
7063,1818,4,2025-12-30 00:13:11,
7064,1819,1,2025-11-28 03:48:09,2025-11-29 01:48:09
7065,1819,2,2025-11-29 01:48:09,2025-11-30 01:48:09
7066,1819,3,2025-11-30 01:48:09,2025-12-01 01:48:09
7067,1819,4,2025-12-01 01:48:09,
7068,1820,1,2025-09-21 18:13:14,2025-09-22 16:13:14
7069,1820,2,2025-09-22 16:13:14,2025-09-23 16:13:14
7070,1820,3,2025-09-23 16:13:14,2025-09-24 16:13:14
7071,1820,4,2025-09-24 16:13:14,
7072,1821,1,2025-04-24 02:03:45,2025-04-25 00:03:45
7073,1821,2,2025-04-25 00:03:45,2025-04-26 00:03:45
7074,1821,3,2025-04-26 00:03:45,2025-04-27 00:03:45
7075,1821,4,2025-04-27 00:03:45,
7076,1822,1,2025-10-24 14:18:45,2025-10-25 12:18:45
7077,1822,2,2025-10-25 12:18:45,2025-10-26 12:18:45
7078,1822,3,2025-10-26 12:18:45,2025-10-27 12:18:45
7079,1822,4,2025-10-27 12:18:45,
7080,1823,1,2025-12-20 16:24:49,2025-12-21 14:24:49
7081,1823,2,2025-12-21 14:24:49,2025-12-22 14:24:49
7082,1823,3,2025-12-22 14:24:49,2025-12-23 14:24:49
7083,1823,4,2025-12-23 14:24:49,
7084,1824,1,2025-11-19 18:07:41,2025-11-20 16:07:41
7085,1824,2,2025-11-20 16:07:41,2025-11-21 16:07:41
7086,1824,3,2025-11-21 16:07:41,2025-11-22 16:07:41
7087,1824,4,2025-11-22 16:07:41,
7088,1825,1,2025-01-09 17:23:40,2025-01-10 15:23:40
7089,1825,2,2025-01-10 15:23:40,2025-01-11 15:23:40
7090,1825,3,2025-01-11 15:23:40,2025-01-12 15:23:40
7091,1825,4,2025-01-12 15:23:40,
7092,1826,1,2025-08-23 23:09:31,2025-08-24 21:09:31
7093,1826,2,2025-08-24 21:09:31,2025-08-25 21:09:31
7094,1826,3,2025-08-25 21:09:31,2025-08-26 21:09:31
7095,1826,4,2025-08-26 21:09:31,
7096,1827,1,2025-06-27 10:54:16,2025-06-28 08:54:16
7097,1827,2,2025-06-28 08:54:16,2025-06-29 08:54:16
7098,1827,3,2025-06-29 08:54:16,2025-06-30 08:54:16
7099,1827,4,2025-06-30 08:54:16,
7100,1828,1,2025-12-05 13:12:11,2025-12-06 11:12:11
7101,1828,2,2025-12-06 11:12:11,2025-12-07 11:12:11
7102,1828,3,2025-12-07 11:12:11,2025-12-08 11:12:11
7103,1828,4,2025-12-08 11:12:11,
7104,1829,1,2025-12-12 09:14:05,2025-12-13 07:14:05
7105,1829,2,2025-12-13 07:14:05,2025-12-14 07:14:05
7106,1829,3,2025-12-14 07:14:05,2025-12-15 07:14:05
7107,1829,4,2025-12-15 07:14:05,
7108,1830,1,2025-04-29 00:38:19,2025-04-29 22:38:19
7109,1830,2,2025-04-29 22:38:19,2025-04-30 22:38:19
7110,1830,3,2025-04-30 22:38:19,2025-05-01 22:38:19
7111,1830,4,2025-05-01 22:38:19,
7112,1831,1,2025-06-15 00:01:01,2025-06-15 22:01:01
7113,1831,2,2025-06-15 22:01:01,2025-06-16 22:01:01
7114,1831,3,2025-06-16 22:01:01,2025-06-17 22:01:01
7115,1831,4,2025-06-17 22:01:01,
7116,1832,1,2025-02-05 04:29:46,2025-02-06 02:29:46
7117,1832,2,2025-02-06 02:29:46,2025-02-07 02:29:46
7118,1832,3,2025-02-07 02:29:46,2025-02-08 02:29:46
7119,1832,4,2025-02-08 02:29:46,
7120,1833,1,2025-12-13 21:18:02,2025-12-14 19:18:02
7121,1833,2,2025-12-14 19:18:02,2025-12-15 19:18:02
7122,1833,3,2025-12-15 19:18:02,2025-12-16 19:18:02
7123,1833,4,2025-12-16 19:18:02,
7124,1834,1,2025-10-07 08:05:21,2025-10-08 06:05:21
7125,1834,2,2025-10-08 06:05:21,2025-10-09 06:05:21
7126,1834,3,2025-10-09 06:05:21,2025-10-10 06:05:21
7127,1834,4,2025-10-10 06:05:21,
7128,1835,1,2025-01-26 00:41:43,2025-01-26 22:41:43
7129,1835,2,2025-01-26 22:41:43,2025-01-27 22:41:43
7130,1835,3,2025-01-27 22:41:43,2025-01-28 22:41:43
7131,1835,4,2025-01-28 22:41:43,
7132,1836,1,2025-11-29 01:43:25,2025-11-29 23:43:25
7133,1836,2,2025-11-29 23:43:25,2025-11-30 23:43:25
7134,1836,3,2025-11-30 23:43:25,2025-12-01 23:43:25
7135,1836,4,2025-12-01 23:43:25,
7136,1837,1,2025-12-08 05:03:16,2025-12-09 03:03:16
7137,1837,2,2025-12-09 03:03:16,2025-12-10 03:03:16
7138,1837,3,2025-12-10 03:03:16,2025-12-11 03:03:16
7139,1837,4,2025-12-11 03:03:16,
7140,1838,1,2025-09-26 03:31:03,2025-09-27 01:31:03
7141,1838,2,2025-09-27 01:31:03,2025-09-28 01:31:03
7142,1838,3,2025-09-28 01:31:03,2025-09-29 01:31:03
7143,1838,4,2025-09-29 01:31:03,
7144,1839,1,2025-07-23 11:54:07,2025-07-24 09:54:07
7145,1839,2,2025-07-24 09:54:07,2025-07-25 09:54:07
7146,1839,3,2025-07-25 09:54:07,2025-07-26 09:54:07
7147,1839,4,2025-07-26 09:54:07,
7148,1840,1,2025-07-12 05:40:06,2025-07-13 03:40:06
7149,1840,2,2025-07-13 03:40:06,2025-07-14 03:40:06
7150,1840,3,2025-07-14 03:40:06,2025-07-15 03:40:06
7151,1840,4,2025-07-15 03:40:06,
7152,1841,1,2025-04-20 12:42:45,2025-04-21 10:42:45
7153,1841,2,2025-04-21 10:42:45,2025-04-22 10:42:45
7154,1841,3,2025-04-22 10:42:45,2025-04-23 10:42:45
7155,1841,4,2025-04-23 10:42:45,
7156,1842,1,2025-11-09 16:10:05,2025-11-10 14:10:05
7157,1842,2,2025-11-10 14:10:05,2025-11-11 14:10:05
7158,1842,3,2025-11-11 14:10:05,2025-11-12 14:10:05
7159,1842,4,2025-11-12 14:10:05,
7160,1843,1,2025-05-08 09:25:18,2025-05-09 07:25:18
7161,1843,2,2025-05-09 07:25:18,2025-05-10 07:25:18
7162,1843,3,2025-05-10 07:25:18,2025-05-11 07:25:18
7163,1843,4,2025-05-11 07:25:18,
7164,1844,1,2025-08-11 14:29:45,2025-08-12 12:29:45
7165,1844,2,2025-08-12 12:29:45,2025-08-13 12:29:45
7166,1844,3,2025-08-13 12:29:45,2025-08-14 12:29:45
7167,1844,4,2025-08-14 12:29:45,
7168,1845,1,2025-05-29 21:27:05,2025-05-30 19:27:05
7169,1845,2,2025-05-30 19:27:05,2025-05-31 19:27:05
7170,1845,3,2025-05-31 19:27:05,2025-06-01 19:27:05
7171,1845,4,2025-06-01 19:27:05,
7172,1846,1,2025-11-27 13:43:09,2025-11-28 11:43:09
7173,1846,2,2025-11-28 11:43:09,2025-11-29 11:43:09
7174,1846,3,2025-11-29 11:43:09,2025-11-30 11:43:09
7175,1846,4,2025-11-30 11:43:09,
7176,1847,1,2025-02-27 18:18:32,2025-02-28 16:18:32
7177,1847,2,2025-02-28 16:18:32,2025-03-01 16:18:32
7178,1847,3,2025-03-01 16:18:32,2025-03-02 16:18:32
7179,1847,4,2025-03-02 16:18:32,
7180,1848,1,2025-11-22 08:53:24,2025-11-23 06:53:24
7181,1848,2,2025-11-23 06:53:24,2025-11-24 06:53:24
7182,1848,3,2025-11-24 06:53:24,2025-11-25 06:53:24
7183,1848,4,2025-11-25 06:53:24,
7184,1849,1,2025-02-15 05:17:11,2025-02-16 03:17:11
7185,1849,2,2025-02-16 03:17:11,2025-02-17 03:17:11
7186,1849,3,2025-02-17 03:17:11,2025-02-18 03:17:11
7187,1849,4,2025-02-18 03:17:11,
7188,1850,1,2025-12-20 11:14:35,2025-12-21 09:14:35
7189,1850,2,2025-12-21 09:14:35,2025-12-22 09:14:35
7190,1850,3,2025-12-22 09:14:35,2025-12-23 09:14:35
7191,1850,4,2025-12-23 09:14:35,
7192,1851,1,2025-06-19 23:30:51,2025-06-20 21:30:51
7193,1851,2,2025-06-20 21:30:51,2025-06-21 21:30:51
7194,1851,3,2025-06-21 21:30:51,2025-06-22 21:30:51
7195,1851,4,2025-06-22 21:30:51,
7196,1852,1,2025-08-12 06:20:51,2025-08-13 04:20:51
7197,1852,2,2025-08-13 04:20:51,2025-08-14 04:20:51
7198,1852,3,2025-08-14 04:20:51,2025-08-15 04:20:51
7199,1852,4,2025-08-15 04:20:51,
7200,1853,1,2025-02-05 09:40:44,2025-02-06 07:40:44
7201,1853,2,2025-02-06 07:40:44,2025-02-07 07:40:44
7202,1853,3,2025-02-07 07:40:44,2025-02-08 07:40:44
7203,1853,4,2025-02-08 07:40:44,
7204,1854,1,2025-02-07 20:27:03,2025-02-08 18:27:03
7205,1854,2,2025-02-08 18:27:03,2025-02-09 18:27:03
7206,1854,3,2025-02-09 18:27:03,2025-02-10 18:27:03
7207,1854,4,2025-02-10 18:27:03,
7208,1855,1,2025-03-26 05:42:40,2025-03-27 03:42:40
7209,1855,2,2025-03-27 03:42:40,2025-03-28 03:42:40
7210,1855,3,2025-03-28 03:42:40,2025-03-29 03:42:40
7211,1855,4,2025-03-29 03:42:40,
7212,1856,1,2025-03-06 01:19:16,2025-03-06 23:19:16
7213,1856,2,2025-03-06 23:19:16,2025-03-07 23:19:16
7214,1856,3,2025-03-07 23:19:16,2025-03-08 23:19:16
7215,1856,4,2025-03-08 23:19:16,
7216,1857,1,2025-04-18 04:45:27,2025-04-19 02:45:27
7217,1857,2,2025-04-19 02:45:27,2025-04-20 02:45:27
7218,1857,3,2025-04-20 02:45:27,2025-04-21 02:45:27
7219,1857,4,2025-04-21 02:45:27,
7220,1858,1,2025-09-07 22:55:20,2025-09-08 20:55:20
7221,1858,2,2025-09-08 20:55:20,2025-09-09 20:55:20
